[0] Time Stamp,PublisherId,TimeCreated,PublisherName,Channel,LoggingComputer,EventNumber,EventCategory,EventLevel,UserName,RawXml,EventDescription,RenderingInfo,EventRecordId,Keywords,SchemaID
2026-03-26T12:55:38.9028165Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.902816500Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.902816500Z'/><EventRecordID>96220</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>RemotePrivNetwork Outbound Default Rule</Data><Data Name='RuleName'>RemotePrivNetwork Outbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	RemotePrivNetwork Outbound Default Rule
	Name:	RemotePrivNetwork Outbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96220","0x8010000000000000", [0]
2026-03-26T12:55:38.9132780Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.913278000Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.913278000Z'/><EventRecordID>96296</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PrivateNetwork Inbound Default Rule</Data><Data Name='RuleName'>PrivateNetwork Inbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PrivateNetwork Inbound Default Rule
	Name:	PrivateNetwork Inbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96296","0x8010000000000000", [0]
2026-03-26T12:55:38.9133090Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.913309000Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.913309000Z'/><EventRecordID>96297</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PrivateNetwork Outbound Default Rule</Data><Data Name='RuleName'>PrivateNetwork Outbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PrivateNetwork Outbound Default Rule
	Name:	PrivateNetwork Outbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96297","0x8010000000000000", [0]
2026-03-26T12:55:38.9140415Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.914041500Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.914041500Z'/><EventRecordID>96298</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PrivateNetwork Inbound Default Rule</Data><Data Name='RuleName'>PrivateNetwork Inbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PrivateNetwork Inbound Default Rule
	Name:	PrivateNetwork Inbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96298","0x8010000000000000", [0]
2026-03-26T12:55:38.9140821Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.914082100Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.914082100Z'/><EventRecordID>96299</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PrivateNetwork Outbound Default Rule</Data><Data Name='RuleName'>PrivateNetwork Outbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PrivateNetwork Outbound Default Rule
	Name:	PrivateNetwork Outbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96299","0x8010000000000000", [0]
2026-03-26T12:55:38.9141125Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.914112500Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.914112500Z'/><EventRecordID>96300</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>RemotePrivNetwork Inbound Default Rule</Data><Data Name='RuleName'>RemotePrivNetwork Inbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	RemotePrivNetwork Inbound Default Rule
	Name:	RemotePrivNetwork Inbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96300","0x8010000000000000", [0]
2026-03-26T12:55:38.9141391Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.914139100Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.914139100Z'/><EventRecordID>96301</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>RemotePrivNetwork Outbound Default Rule</Data><Data Name='RuleName'>RemotePrivNetwork Outbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	RemotePrivNetwork Outbound Default Rule
	Name:	RemotePrivNetwork Outbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96301","0x8010000000000000", [0]
2026-03-26T12:55:38.9254431Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.925443100Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.925443100Z'/><EventRecordID>96303</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PrivateNetwork Inbound Default Rule</Data><Data Name='RuleName'>PrivateNetwork Inbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PrivateNetwork Inbound Default Rule
	Name:	PrivateNetwork Inbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96303","0x8010000000000000", [0]
2026-03-26T12:55:38.9255911Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.925591100Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.925591100Z'/><EventRecordID>96304</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PrivateNetwork Outbound Default Rule</Data><Data Name='RuleName'>PrivateNetwork Outbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PrivateNetwork Outbound Default Rule
	Name:	PrivateNetwork Outbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96304","0x8010000000000000", [0]
2026-03-26T12:55:38.9256564Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.925656400Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.925656400Z'/><EventRecordID>96305</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>RemotePrivNetwork Inbound Default Rule</Data><Data Name='RuleName'>RemotePrivNetwork Inbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	RemotePrivNetwork Inbound Default Rule
	Name:	RemotePrivNetwork Inbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96305","0x8010000000000000", [0]
2026-03-26T12:55:38.9257093Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.925709300Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.925709300Z'/><EventRecordID>96306</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>RemotePrivNetwork Outbound Default Rule</Data><Data Name='RuleName'>RemotePrivNetwork Outbound Default Rule</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	RemotePrivNetwork Outbound Default Rule
	Name:	RemotePrivNetwork Outbound Default Rule

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96306","0x8010000000000000", [0]
2026-03-26T12:55:38.9283895Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.928389500Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.928389500Z'/><EventRecordID>96307</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PlayTo-HTTPSTR-In-TCP-PlayToScope</Data><Data Name='RuleName'>Cast to Device streaming server (HTTP-Streaming-In)</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PlayTo-HTTPSTR-In-TCP-PlayToScope
	Name:	Cast to Device streaming server (HTTP-Streaming-In)

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96307","0x8010000000000000", [0]
2026-03-26T12:55:38.9284483Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.928448300Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.928448300Z'/><EventRecordID>96308</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PlayTo-In-UDP-PlayToScope</Data><Data Name='RuleName'>Cast to Device streaming server (RTCP-Streaming-In)</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PlayTo-In-UDP-PlayToScope
	Name:	Cast to Device streaming server (RTCP-Streaming-In)

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96308","0x8010000000000000", [0]
2026-03-26T12:55:38.9285000Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.928500000Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.928500000Z'/><EventRecordID>96309</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PlayTo-In-RTSP-PlayToScope</Data><Data Name='RuleName'>Cast to Device streaming server (RTSP-Streaming-In)</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PlayTo-In-RTSP-PlayToScope
	Name:	Cast to Device streaming server (RTSP-Streaming-In)

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96309","0x8010000000000000", [0]
2026-03-26T12:55:38.9286457Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.928645700Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.928645700Z'/><EventRecordID>96310</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PlayTo-SSDP-Discovery-PlayToScope</Data><Data Name='RuleName'>Cast to Device SSDP Discovery (UDP-In)</Data><Data Name='RuleAttr'>Local Port</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PlayTo-SSDP-Discovery-PlayToScope
	Name:	Cast to Device SSDP Discovery (UDP-In)

Error Information:
	Reason:	Local Port resolved to an empty set.",,"96310","0x8010000000000000", [0]
2026-03-26T12:55:38.9287859Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.928785900Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.928785900Z'/><EventRecordID>96311</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PlayTo-UPnP-Events-PlayToScope</Data><Data Name='RuleName'>Cast to Device UPnP Events (TCP-In)</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PlayTo-UPnP-Events-PlayToScope
	Name:	Cast to Device UPnP Events (TCP-In)

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96311","0x8010000000000000", [0]
2026-03-26T12:55:38.9289843Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.928984300Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.928984300Z'/><EventRecordID>96312</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PlayTo-QWave-In-UDP-PlayToScope</Data><Data Name='RuleName'>Cast to Device functionality (qWave-UDP-In)</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PlayTo-QWave-In-UDP-PlayToScope
	Name:	Cast to Device functionality (qWave-UDP-In)

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96312","0x8010000000000000", [0]
2026-03-26T12:55:38.9290785Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.929078500Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.929078500Z'/><EventRecordID>96313</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>PlayTo-QWave-In-TCP-PlayToScope</Data><Data Name='RuleName'>Cast to Device functionality (qWave-TCP-In)</Data><Data Name='RuleAttr'>Remote Addresses</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	PlayTo-QWave-In-TCP-PlayToScope
	Name:	Cast to Device functionality (qWave-TCP-In)

Error Information:
	Reason:	Remote Addresses resolved to an empty set.",,"96313","0x8010000000000000", [0]
2026-03-26T12:55:38.9320080Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.932008000Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.932008000Z'/><EventRecordID>96314</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>CoreNet-Teredo-In</Data><Data Name='RuleName'>Core Networking - Teredo (UDP-In)</Data><Data Name='RuleAttr'>Local Port</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	CoreNet-Teredo-In
	Name:	Core Networking - Teredo (UDP-In)

Error Information:
	Reason:	Local Port resolved to an empty set.",,"96314","0x8010000000000000", [0]
2026-03-26T12:55:38.9320785Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.932078500Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.932078500Z'/><EventRecordID>96315</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>CoreNet-IPHTTPS-In</Data><Data Name='RuleName'>Core Networking - IPHTTPS (TCP-In)</Data><Data Name='RuleAttr'>Local Port</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	CoreNet-IPHTTPS-In
	Name:	Core Networking - IPHTTPS (TCP-In)

Error Information:
	Reason:	Local Port resolved to an empty set.",,"96315","0x8010000000000000", [0]
2026-03-26T12:55:38.9753270Z,"{54849625-5478-4994-a5ba-3e3b0328c30d}","2026-03-26T12:55:38.975327000Z","Microsoft-Windows-Security-Auditing","Security","amawin","4957","13571","0","N/A","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4957</EventID><Version>0</Version><Level>0</Level><Task>13571</Task><Opcode>0</Opcode><Keywords>0x8010000000000000</Keywords><TimeCreated SystemTime='2026-03-26T12:55:38.975327000Z'/><EventRecordID>96316</EventRecordID><Correlation ActivityID='{22afd636-aec1-0001-6299-2dc41fbddc01}'/><Execution ProcessID='860' ThreadID='972'/><Channel>Security</Channel><Computer>amawin</Computer><Security/></System><EventData><Data Name='RuleId'>Microsoft.Win32WebViewHost_cw5n1h2txyewy_S-1-5-21-3127904705-1904756042-1684774287-500_Out_notRemoteName_Cellular</Data><Data Name='RuleName'>Microsoft.Win32WebViewHost_cw5n1h2txyewy_S-1-5-21-3127904705-1904756042-1684774287-500_Out_notRemoteName_Cellular</Data><Data Name='RuleAttr'>Interfaces</Data></EventData></Event>","Windows Firewall did not apply the following rule:

Rule Information:
	ID:	Microsoft.Win32WebViewHost_cw5n1h2txyewy_S-1-5-21-3127904705-1904756042-1684774287-500_Out_notRemoteName_Cellular
	Name:	Microsoft.Win32WebViewHost_cw5n1h2txyewy_S-1-5-21-3127904705-1904756042-1684774287-500_Out_notRemoteName_Cellular

Error Information:
	Reason:	Interfaces resolved to an empty set.",,"96316","0x8010000000000000", [0]
